剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
外科风云,2017,李雪,朱朱,靳东 / 白百何 / 李佳航 / 马少骅 / 蓝盈莹 / 何杜娟 / 杨新鸣 / 王森 / 金泽灏 / 刘奕君 / 金士杰 / 高露 / 耿乐 / 冯晖 / 赵丽娟 / 常方源 / 武笑羽 / 陈牧扬 / 王永泉 / 吴楠 / 胡歌 / 丁勇岱 / 钟紫怡 / 张墨锡 / 高鑫 / 王一楠 / 高海鹏 / 柯蓝 / 薛淑杰 / 张建栋 / 王庆祥 / 任程伟 / 毕彦君 / 曹翠芬 / 董勇 / 刘琳 / 刘向京 / 李光复 / 任帅 / 宁文彤 / 王乐君 / 张陆 / 王宏 / 康群智 / 李洪涛 / 戴云霞 / 岳旸 / 墨阳 / 李勤勤 / 嵇波 / 贾梓洺 / 郑惠馨 / 林家川 / 张永健 / 周乐 / 冯波 / 白玉 / 梁诗冉 / 孙梦佳 / 邵伟桐 / 朱梦瑶 / 王春妹 / 许路阳 / 李小燕 / 李朵 / 张晔子 / 司源 / 许愿 / 张婉儿 / 江佳奇 / 谭希和 / 穆丽燕 / 焦体怡 / 莫诗旎 / 罗昱焜 / 赵千紫 / 白马竞 / 卫小雨 / 李大光 / 苗克 / 杨阳 / 康家铭,剧情 / 爱情,中国大陆,44,45,7.4,50527
龙门镖局,2013,王勇,宁财神,郭京飞 / 袁咏仪 / 李倩 / 张瑞涵 / 钱芳 / 刘冠麟 / 杨皓宇 / 傅家缘,喜剧 / 古装,中国大陆,40,45,7.4,53414
春光灿烂猪八戒,2000,范小天 / 叶崇铭 / 梦继,张炭,徐峥 / 陶虹 / 孙兴 / 李立群 / 陈红 / 翁虹 / 屈中恒 / 钮承泽 / 嘉玲 / 王伯昭 / 戴春荣 / 金巧巧,剧情 / 喜剧 / 武侠 / 古装,中国大陆,38,45,7.4,48544
悍城,2018,刘殊巧,杨宏伟 / 刘成龙,李光洁 / 袁文康 / 姜珮瑶 / 李成敏 / 刘德凯 / 孙岩 / 高至霆 / 赵阳 / 姜卓君 / 梁译木 / 盛鉴 / 高冬平 / 银雪 / 文予琪 / 魏健隆 / 陆思宇,剧情 / 动作 / 悬疑,中国大陆,24,40,7.4,6953
如懿传,2018,汪俊,流潋紫,周迅 / 霍建华 / 张钧甯 / 李纯 / 辛芷蕾 / 董洁 / 胡可 / 邬君梅 / 童瑶 / 陈昊宇 / 经超 / 黄宥明 / 陈冲 / 李沁 / 张佳宁 / 曹曦文 / 何泓姗 / 陈小纭 / 袁文康 / 曾一萱 / 于洋 / 赵柯 / 刘美彤 / 韩丹彤 / 齐欢 / 李琦 / 蒋雪鸣 / 郭虹 / 宫晓瑄 / 闵春晓 / 关雪盈 / 张举举 / 林澄 / 夏楠 / 屈楚萧 / 吴倩 / 王纯 / 陈木易 / 孟召重 / 杨柳 / 王小橙 / 胡明 / 王伟 / 张丰毅 / 王劲松 / 李光洁 / 余少群 / 王鹤润 / 张棪琰,剧情 / 历史 / 古装,中国大陆,87,45,7.4,142905
新警事,2010,李诚儒 / 李　伟 / 杨新宇,漠　希,李诚儒 / 杨子骅 / 杨平友 / 韩青,,中国大陆,30,,7.4,91
乡村爱情进行曲,2017,孟令宇 / 付滃,张继,赵本山 / 贺树峰 / 毕畅 / 唐鉴军 / 金玫玫 / 周弋楠 / 小沈阳 / 王小利 / 刘小光 / 于月仙 / 蔡维利 / 王小虎,剧情 / 喜剧,中国大陆,60,45,7.4,3278
千门江湖之诡面疑云,2018,李印,朱艺潇,宁桓宇 / 金雯昕 / 李岱昆 / 朱娅,剧情 / 悬疑,中国大陆,40,30,7.4,869
神犬奇兵,2014,谷锦云,冯骥,杨烁 / 王冠 / 王建福 / 冯恩鹤 / 刘金龙 / 刘潺,剧情,中国大陆,38,,7.4,1528
风和日丽,2011,杨文军,林和平 / 泳群,李晨 / 马伊琍 / 刘芸 / 尤勇 / 陶慧敏 / 姬他 / 丁嘉丽 / 鲍大志 / 王丽云 / 秦俊杰,剧情,中国大陆,35,42,7.4,2636
蒲公英,2005,于建福,陶海,胡歌 / 孙莉 / 关颖 / 袁弘 / 杜志国 / 谭耀文 / 洪乙心 / 潘仪君 / 陶泽如 / 郑佩佩,剧情 / 爱情,中国大陆 / 台湾,22,40,7.4,1709
雾里看花,2009,少雄,黄永辉 / 高大庸 / 陈勇,李幼斌 / 邢佳栋 / 宋佳 / 徐亮 / 毕彦君 / 朱研 / 张博 / 司光敏 / 舒耀瑄 / 李建义 / 姬麒麟 / 徐敏 / 石燕京,剧情 / 爱情,中国大陆,30,42,7.4,2685
北平往事,2007,王瑞,杨捷,韩雪 / 何冰 / 杨若兮 / 窦智孔 / 刘威 / 陈道明 / 裴琳 / 邹宗胜 / 赵静 / 李凤绪 / 廖晓琴 / 宋佳 / 倪景阳 / 朱泳腾 / 康爱石 / 郭德纲 / 于谦,剧情,中国大陆,30,,7.4,1034
欢天喜地俏冤家,2014,刘逢声,朱朱,李易峰 / 颖儿 / 徐冬冬 / 叶祖新 / 吴千语 / 洛桑念扎,剧情 / 喜剧 / 爱情 / 古装,中国大陆,30,45,7.4,1524
那样芬芳,2012,安建,顾伟丽,宋佳 / 郭京飞 / 耿乐 / 冯雷 / 黄梅莹 / 吕凉 / 刘洋 / 吴玉芳 / 蒋依依,剧情 / 爱情,中国大陆,34,45,7.4,1498
我的二哥二嫂,2015,刘家成,郭中束,于震 / 郝蕾 / 于洋 / 邓钢 / 邹涵虹 / 宋家腾 / 徐囡楠 / 钱波 / 尹馨梓 / 崔宝月 / 李晟,剧情 / 爱情,中国大陆,40,,7.4,1861
团圆饭,2014,徐纪周,王力扶,李光洁 / 李健 / 代旭 / 傅晶 / 马苏 / 何泓姗 / 曲高位 / 黄爱玲 / 张宁江 / 李依玲 / 徐囡楠 / 陈卫 / 石燕京 / 李勤勤 / 班赞 / 赵雷棋,剧情 / 家庭,中国大陆,45,40,7.4,2457
飞越山西,2014,郝延伟,,,,中国大陆,3,25,7.4,68
宁夏味道,2016,,,,,中国大陆,5,19,7.4,107
九河入海,2012,马征,贾晓晨 / 王昱哲 / 段彬彬,赵立新 / 陶红 / 王奎荣 / 熊乃瑾 / 茅子俊 / 霍青 / 钱枫 / 林心如 / 肖荣生 / 孙熙 / 刘波 / 刘钇彤 / 马捷 / 唐磊 / 刘凯菲 / 张秋歌 / 张宁江 / 王磊 / 常铖,剧情 / 历史,中国大陆,43,40,7.4,154
东归英雄传,2006,塞夫 / 麦丽丝,塞夫,马景涛 / 宁静 / 斯琴高娃 / 斯琴格日勒 / 伊拉 / 孙铁 / 娜塔莎,,中国大陆,35,,7.4,349
卜案,2012,王奕开,王奕开,陈浩民 / 任天野 / 赵柯 / 张世 / 贺刚,剧情 / 悬疑 / 古装,中国大陆,26,,7.4,383
纽约风暴,1996,冯柏源,李志贤,吕良伟 / 陈红 / 胡兵 / 陈孝萱,爱情 / 悬疑 / 犯罪,中国大陆,20,45,7.4,514
北方有佳人,2009,王文杰,赵冬苓,陈小艺 / 寇振海 / 李依晓 / 王奎荣 / 凌潇肃 / 申军谊 / 刘奕君 / 刘金山 / 邵峰 / 李帅,剧情 / 爱情,中国大陆,34,,7.4,875
上官婉儿,1998,龚艺群,宁业高,阮丹宁 / 黄海冰 / 张青,剧情 / 爱情 / 历史,中国大陆,30,45,7.4,937
汉宫飞燕,1996,陈家林,常万生 / 张笑天,张铁林 / 赵明明 / 袁立 / 戴春荣 / 李建群 / 高兰村 / 严敏裘,爱情 / 传记 / 历史 / 古装,中国大陆,31,45,7.4,1042
中国刑警之九月风暴,2003,于荣光,蒋晓荣,于荣光 / 高明 / 马晓伟 / 张国立 / 王奎荣 / 刘冠麟 / 李明启 / 迟帅 / 米学东 / 袁苑 / 刘钊 / 席与立 / 梁爱琪 / 张宇彤 / 戴琦 / 高天昊 / 韩援朝 / 黄永刚 / 陈颖 / 王砚辉 / 韩锦昆 / 王兵 / 邱对对 / 王俪穅 / 彭杰 / 罗兰 / 付强 / 修庆 / 赵云 / 何杰 / 常云莺 / 余爱民 / 解兆军 / 雷刚 / 张芳 / 梁蓉蓉 / 吉昆远 / 周浩东 / 施宁 / 杞荣 / 李昌元 / 刘永明 / 齐洪 / 石刚 / 谢晓奇 / 董刚 / 周熔 / 张伟国 / 熊华 / 李心南,剧情 / 犯罪,中国大陆,23,45,7.4,77
浮华背后,2002,汪俊,姜伟,宋春丽 / 孙红雷 / 陆毅 / 袁立 / 温峥嵘 / 舒耀瑄 / 张东升 / 孙洪涛 / 王伟光,剧情 / 犯罪,中国大陆,25,,7.4,1888
勇者无敌,2009,孙文学,石小克,陈宝国 / 王海燕 / 韩童生 / 黄曼 / 郭广平 / 张龄心 / 周奇奇 / 颜世魁 / 黄小雷,历史 / 战争,中国大陆,32,40,7.4,551
难得有情人,1999,曾丽珍,文隽,舒淇 / 吴大维 / 谭耀文 / 姜武 / 沈傲君,剧情 / 爱情,中国大陆,20,46,7.4,461
保镖之翡翠娃娃,1997,周令刚,,何家劲 / 叶童 / 顾冠忠 / 刘玉婷,武侠,中国大陆,30,45,7.4,1095
母亲，母亲,2012,李云亮,赵冬苓,袁立 / 斯琴高娃 / 胡亚捷 / 黄曼 / 蒋林珊 / 申军谊 / 姚卓君 / 李东霖 / 修宗迪,爱情 / 家庭,中国大陆,36,45,7.4,1420
一场风花雪月的事,1997,赵宝刚,海岩,徐静蕾 / 濮存昕 / 刘汉强 / 姜武 / 丁志城 / 傅彪 / 杜志国 / 徐秀林 / 毛乐 / 冯雷 / 李梦男 / 刘金山 / 冯国强,剧情 / 爱情,中国大陆,20,45,7.4,1201
大风歌,2010,黄健中,李硕儒 / 张伟佳,吕良伟 / 王姬 / 张光北 / 刘牧 / 王庆祥 / 及莉,剧情 / 古装,中国大陆,44,45,7.4,305
新婚公寓,2016,陈畅,束焕,李晟 / 李佳航 / 张宇菲 / 田雷 / 郭家豪 / 管乐 / 杜源 / 方子哥 / 米露 / 王一,剧情 / 爱情,中国大陆,30,,7.4,1331
金婚·风雨情,2009,郑晓龙,王宛平 / 丁丁,胡军 / 周韵 / 李立群 / 王思懿 / 涂凌 / 杜宁林 / 李心敏 / 秦海璐 / 祖锋 / 吴军 / 张延 / 何琳 / 胡可 / 王艳 / 午马 / 姜文,剧情,中国大陆,50,45,7.4,2632
租个女友回家过年,2010,王中伟,方真,杜淳 / 薛佳凝 / 原梓霏 / 蒋冰冰 / 冷中易 / 袁文康,喜剧 / 爱情,中国大陆,24,45,7.4,3069
杨光的快乐生活3,2006,许瑞生 / 杨议,,杨议 / 杨少华 / 韩兆 / 李立君,剧情 / 喜剧,中国大陆,20,,7.4,480
东方朔,2008,彦小追,谭力,程前 / 靳东 / 胡可 / 秦海璐 / 胡亚捷 / 倪土 / 陶慧敏 / 韩静如 / 于小伟 / 张龄心 / 贺生伟 / 王澜 / 刘冰玥 / 任天野 / 刘晶晶 / 马文忠 / 俞瞳 / 谢宁 / 巴宁,剧情 / 传记 / 历史 / 古装,中国大陆 / 2006,45,,7.4,1632
乱世飘萍,2000,井泉 / 马骁,,范冰冰 / 韩青 / 何音 / 曹培昌 / 杜志国 / 马恩然,剧情 / 爱情,中国大陆,22,,7.3,168
二分之一谋杀案,2001,曹骏华 / 朱初涛 / 钟璐,茅捷 / 晴雨,张延 / 郑昊 / 曹卫宇 / 崔杰 / 曹骏 / 马玉良 / 许守钦 / 马睿 / 陶红 / 曾昂 / 刘添月 / 杨宝龙 / 顾瑾 / 袁晴 / 万中良 / 陈奇 / 张鸿 / 李学通 / 邵敏 / 张引娣 / 沈国华 / 丁丹妮 / 吴尔朴 / 张鸿鑫 / 俞晓莉 / 蔡文宝 / 邵志远 / 万黎明 / 王衡 / 穷达 / 宋景昌 / 殷士勤 / 黄嘉莹 / 卢守芳 / 严闻 / 俞明辉 / 吴仁宏 / 章蕴菡 / 莫丽丽 / 郁馨惠 / 鲍峥 / 刘崇德 / 康宁 / 李海斌 / 梁国强,悬疑 / 惊悚 / 犯罪,中国大陆,20,40,7.3,86
男人的刀,2011,李洪绸,李洪绸,杨羽 / 邢冬冬 / 安宁,剧情,中国大陆,4,20,7.3,47
